Date,0
2015-07-31,0.011498556647405102
2015-08-31,0.004252949199544221
2015-09-30,0.043948959778102224
2015-10-31,-0.005317515339919018
2015-11-30,0.019311150281527783
2015-12-31,0.012035348335234005
2016-01-31,-0.020952544735810687
2016-02-29,-0.075759901344742
2016-03-31,-0.04116715543379083
2016-04-30,-0.04719182378825714
2016-05-31,0.08712139366497869
2016-06-30,-0.1140579775698329
2016-07-31,-0.08710402328416432
2016-08-31,0.028473786956237923
2016-09-30,0.012693899245514895
2016-10-31,-0.013313815211036324
2016-11-30,-0.0027132738496823787
2016-12-31,0.07819748922791613
2017-01-31,0.030750871953801624
2017-02-28,0.023121640477934708
2017-03-31,-0.003749449298035258
2017-04-30,0.007859049541043068
2017-05-31,-0.023942880556967177
2017-06-30,-0.002220587691758147
2017-07-31,0.07698397243486665
2017-08-31,-0.07503725189472261
2017-09-30,-0.033057725732615964
2017-10-31,0.04083460284467469
2017-11-30,0.018753417355737396
2017-12-31,0.034474956016908566
2018-01-31,0.0072164371006637335
2018-02-28,0.040183170835997276
2018-03-31,-0.03948447027873274
2018-04-30,0.03319400656505489
2018-05-31,-0.07507036682593034
2018-06-30,-0.026649398172867638
2018-07-31,0.09505979257212949
2018-08-31,0.07812604054375498
2018-09-30,-0.14307035318585187
2018-10-31,-0.038748337987934006
2018-11-30,0.033038611412226485
2018-12-31,-0.10440368550616504
2019-01-31,-0.009126726805125015
2019-02-28,-0.11305006775051574
2019-03-31,-0.07732974286092424
2019-04-30,0.06761227968958675
2019-05-31,-0.03060034888123312
2019-06-30,-0.013736115531102874
2019-07-31,0.03174937645237581
2019-08-31,-0.015313841928532426
2019-09-30,-0.05166587559607802
2019-10-31,0.019443682419929848
2019-11-30,0.10606146097418878
2019-12-31,0.2270130985950159
2020-01-31,0.04421960914156453
2020-02-29,0.007845889847441133
2020-03-31,0.06662243015311037
2020-04-30,0.01834721755878691
2020-05-31,0.19759301529092624
2020-06-30,0.15149062534822605
2020-07-31,0.32885304344077754
2020-08-31,-0.033873502747433386
2020-09-30,-0.015402568071666654
2020-10-31,0.05435366186382541
2020-11-30,0.05935331345643132
2020-12-31,-0.023340043090623798
2021-01-31,-0.0028912558853992493
2021-02-28,-0.01921751770032583
2021-03-31,-0.03065246602050179
2021-04-30,-0.011149711164151341
2021-05-31,-0.02196410258238261
2021-06-30,-0.04677288718550388
2021-07-31,-0.018751958143455094
2021-08-31,-0.10447820391634935
2021-09-30,0.0784223661907959
2021-10-31,-0.007158787172479232
2021-11-30,-0.05068207544107972
2021-12-31,-0.09152236999507453
2022-01-31,0.08798171348920547
2022-02-28,0.0424881553837663
2022-03-31,0.07116707732671301
2022-04-30,0.036203773407940454
2022-05-31,0.07387969980693457
2022-06-30,-0.12664149358271184
2022-07-31,-0.031520984649149875
2022-08-31,0.09444614643756578
2022-09-30,0.2834123706857295
2022-10-31,0.00902418655019143
2022-11-30,0.09427834829999371
2022-12-31,-0.24472945843494368
2023-01-31,-0.03435995256367531
2023-02-28,-0.001844544354263955
2023-03-31,0.14737605361025452
2023-04-30,0.057569359315527764
2023-05-31,0.014831899856153775
2023-06-30,0.009950137365470834
2023-07-31,-0.02315031203838861
2023-08-31,-0.02636654593587058
2023-09-30,0.02893765856824378
2023-10-31,0.06057269939266277
2023-11-30,0.05134909306881915
2023-12-31,0.10647303126379735
2024-01-31,0.11872839204158092
2024-02-29,0.032234325206222963
2024-03-31,-0.07376670684045616
2024-04-30,0.016511288730839145
2024-05-31,-0.021464887930891813
2024-06-30,-0.13665829651799888
2024-07-31,-0.018918958952673294
2024-08-31,-0.0031221806143437343
2024-09-30,-0.0005190778414999632
2024-10-31,0.17064639798265854
2024-11-30,0.05835314547413272
2024-12-31,0.0002769277627949797
2025-01-31,-0.13494354789190638
2025-02-28,-0.1260721979630026
2025-03-31,-0.010173449175731486
2025-04-30,0.08054447469966759
2025-05-31,0.019294493914955226
2025-06-30,0.016112443223364428
2025-07-31,-0.10747629788063962
2025-08-31,0.11698546745330192
2025-09-30,0.02944557171690757
2025-10-31,-0.04418402496691901
2025-11-30,0.0
