Date,AAPL,MSFT,AMZN,GOOGL,TSLA,META,JNJ,BAC,XOM,WMT
2017-03-14,32.17404556274414,58.406044006347656,42.62649917602539,42.998939514160156,17.200000762939453,138.46640014648438,100.32674407958984,20.825801849365234,55.081634521484375,20.408241271972656
2017-03-15,32.51434326171875,58.7143669128418,42.64849853515625,43.1220817565918,17.048667907714844,138.8639373779297,101.83503723144531,20.71065330505371,55.768550872802734,20.36783790588379
2017-03-16,32.567588806152344,58.614601135253906,42.67100143432617,43.20203399658203,17.469999313354492,139.13229370117188,101.44017791748047,20.743555068969727,55.81614685058594,20.327442169189453
2017-03-17,32.405555725097656,58.82317352294922,42.615501403808594,43.31971740722656,17.433332443237305,138.98321533203125,101.12432861328125,20.44745445251465,55.768550872802734,20.168725967407227
2017-03-20,32.74582290649414,58.87759017944336,42.8484992980957,43.09824752807617,17.461332321166992,139.08261108398438,101.1322250366211,20.10200309753418,55.768550872802734,20.19468879699707
2017-03-21,32.370819091796875,58.224693298339844,42.15999984741211,42.2158317565918,16.711999893188477,137.66136169433594,100.48468017578125,18.93404769897461,55.65291976928711,20.171606063842773
2017-03-22,32.736572265625,58.96824645996094,42.40299987792969,42.198951721191406,17.000667572021484,138.73472595214844,99.70292663574219,18.868242263793945,55.6053352355957,20.272611618041992
2017-03-23,32.62083053588867,58.82317352294922,42.36899948120117,41.69492721557617,16.985332489013672,138.6750946044922,99.41862487792969,18.97517204284668,55.67334747314453,20.160058975219727
2017-03-24,32.5560188293457,58.92292022705078,42.28049850463867,41.470970153808594,17.54400062561035,139.4801483154297,99.08699035644531,19.01629638671875,55.244876861572266,20.087923049926758
2017-03-27,32.611576080322266,59.031734466552734,42.340999603271484,41.6383171081543,18.014667510986328,139.4602813720703,99.33966827392578,18.942277908325195,55.258480072021484,20.102346420288086
2017-03-28,33.287506103515625,59.20402145385742,42.79999923706055,41.74359130859375,18.496667861938477,140.8914337158203,99.2291259765625,19.312395095825195,55.65974044799805,20.29281234741211
2017-03-29,33.36157989501953,59.36724853515625,43.715999603271484,42.20242691040039,18.492000579833984,141.77598571777344,98.64478302001953,19.205472946166992,55.78215408325195,20.414011001586914
2017-03-30,33.31759262084961,59.58488464355469,43.81700134277344,42.18306350708008,18.527999877929688,141.53746032714844,98.4394760131836,19.633174896240234,56.92471694946289,20.659303665161133
2017-03-31,33.255096435546875,59.720890045166016,44.32699966430664,42.09963607788086,18.553333282470703,141.17967224121094,98.35260772705078,19.402868270874023,55.77535629272461,20.80069923400879
2017-04-03,33.26435852050781,59.43979263305664,44.57550048828125,42.54407501220703,19.90133285522461,141.40826416015625,98.46315002441406,19.402868270874023,55.81614685058594,20.72856330871582
2017-04-04,33.51203536987305,59.60301208496094,45.34149932861328,42.33650207519531,20.246667861938477,140.8616180419922,98.45527648925781,19.279495239257812,56.020206451416016,20.780506134033203
