Price,Close,High,Low,Open,Volume
Ticker,UNH,UNH,UNH,UNH,UNH
Date,,,,,
1984-10-17,0.1124054417014122,0.11544402297660812,0.1124054417014122,0.1124054417014122,9868800
1984-10-18,0.11544400453567505,0.12151959000978366,0.11544400453567503,0.11544400453567503,5324800
1984-10-19,0.1124054417014122,0.11544402297660812,0.1124054417014122,0.11544402297660812,3043200
1984-10-22,0.1124054417014122,0.11544402297660812,0.1124054417014122,0.1124054417014122,2326400
1984-10-23,0.10936768352985382,0.11240547772573152,0.10936768352985382,0.11240547772573152,787200
1984-10-24,0.1124054417014122,0.11544402297660812,0.1124054417014122,0.1124054417014122,230400
1984-10-25,0.10936768352985382,0.11544405997474881,0.10936768352985382,0.11240547772573152,1587200
1984-10-26,0.10936768352985382,0.11240547772573152,0.10936768352985382,0.10936768352985382,758400
1984-10-29,0.10936768352985382,0.11240547772573152,0.10936768352985382,0.10936768352985382,614400
1984-10-30,0.10936768352985382,0.11544405997474881,0.10936768352985382,0.10936768352985382,192000
1984-10-31,0.1124054417014122,0.11544402297660812,0.1124054417014122,0.1124054417014122,297600
1984-11-01,0.10936768352985382,0.11240547772573152,0.10936768352985382,0.11240547772573152,352000
1984-11-02,0.10936768352985382,0.11240547772573152,0.10936768352985382,0.10936768352985382,1638400
1984-11-05,0.10632984340190887,0.10936763628552934,0.10632984340190887,0.10936763628552934,534400
1984-11-06,0.10632984340190887,0.10936763628552934,0.10632984340190887,0.10632984340190887,544000
1984-11-07,0.10632984340190887,0.10936763628552934,0.10632984340190887,0.10632984340190887,76800
1984-11-08,0.10632984340190887,0.10936763628552934,0.10632984340190887,0.10632984340190887,44800
1984-11-09,0.10632984340190887,0.10936763628552934,0.10632984340190887,0.10632984340190887,896000
1984-11-12,0.10632984340190887,0.10936763628552934,0.10632984340190887,0.10632984340190887,300800
1984-11-13,0.10632984340190887,0.10936763628552934,0.10632984340190887,0.10632984340190887,464000
1984-11-14,0.10329204797744751,0.10936763359523748,0.10329204797744751,0.1063298407863425,1523200
1984-11-15,0.10329204797744751,0.1063298407863425,0.10329204797744751,0.10329204797744751,156800
1984-11-16,0.0972156897187233,0.10632985764307978,0.0972156897187233,0.10329206435259586,579200
1984-11-19,0.0972156897187233,0.10632985764307978,0.0972156897187233,0.0972156897187233,358400
1984-11-20,0.09417787939310074,0.10025346487510095,0.09417787939310074,0.09721567213410084,179200
1984-11-21,0.09417787939310074,0.10025346487510095,0.09417787939310074,0.09417787939310074,905600
1984-11-23,0.09417787939310074,0.10025346487510095,0.09417787939310074,0.09417787939310074,25600
1984-11-26,0.0972156897187233,0.10025348300920722,0.0972156897187233,0.0972156897187233,166400
1984-11-27,0.10025348514318466,0.10329206655125199,0.10025348514318466,0.10025348514318466,147200
1984-11-28,0.10025348514318466,0.10329206655125199,0.10025348514318466,0.10025348514318466,492800
1984-11-29,0.10025348514318466,0.10329206655125199,0.10025348514318466,0.10025348514318466,262400
1984-11-30,0.10025348514318466,0.10329206655125199,0.10025348514318466,0.10025348514318466,556800
1984-12-03,0.0972156897187233,0.10329206435259586,0.0972156897187233,0.10025348300920722,380800
1984-12-04,0.09417787939310074,0.10025346487510095,0.09417787939310074,0.09721567213410084,217600
1984-12-05,0.09417787939310074,0.10025346487510095,0.09417787939310074,0.09417787939310074,102400
1984-12-06,0.09114008396863937,0.09721567545253403,0.09114008396863937,0.0941778826078396,630400
1984-12-07,0.09114008396863937,0.0941778826078396,0.09114008396863937,0.09114008396863937,86400
1984-12-10,0.09114008396863937,0.0941778826078396,0.09114008396863937,0.09114008396863937,2099200
1984-12-11,0.09114008396863937,0.0941778826078396,0.09114008396863937,0.09114008396863937,188800
1984-12-12,0.09114008396863937,0.0941778826078396,0.09114008396863937,0.09114008396863937,393600
1984-12-13,0.09114008396863937,0.0941778826078396,0.09114008396863937,0.09114008396863937,102400
1984-12-14,0.09114008396863937,0.0941778826078396,0.09114008396863937,0.09114008396863937,89600
1984-12-17,0.09114008396863937,0.0941778826078396,0.09114008396863937,0.09114008396863937,102400
1984-12-18,0.09114008396863937,0.0941778826078396,0.09114008396863937,0.09114008396863937,214400
1984-12-19,0.09114008396863937,0.0941778826078396,0.09114008396863937,0.09114008396863937,102400
1984-12-20,0.09114008396863937,0.0941778826078396,0.09114008396863937,0.09114008396863937,121600
1984-12-21,0.09114008396863937,0.0941778826078396,0.09114008396863937,0.09114008396863937,704000
1984-12-24,0.09114008396863937,0.0941778826078396,0.09114008396863937,0.09114008396863937,921600
1984-12-26,0.09114008396863937,0.0941778826078396,0.09114008396863937,0.09114008396863937,521600
1984-12-27,0.09114008396863937,0.09721567545253403,0.09114008396863937,0.09114008396863937,947200
1984-12-28,0.09114008396863937,0.0941778826078396,0.09114008396863937,0.09114008396863937,76800
1984-12-31,0.09114008396863937,0.09721567545253403,0.09114008396863937,0.09114008396863937,457600
1985-01-02,0.09417787939310074,0.09721567213410084,0.09417787939310074,0.09417787939310074,179200
1985-01-03,0.09417787939310074,0.10329204566886323,0.09417787939310074,0.09417787939310074,227200
1985-01-04,0.09417787939310074,0.10329204566886323,0.09417787939310074,0.09417787939310074,390400
1985-01-07,0.10025348514318466,0.10632985990639783,0.10025348514318466,0.10025348514318466,2652800
1985-01-08,0.1124054417014122,0.11848181619891701,0.1124054417014122,0.1124054417014122,1190400
1985-01-09,0.1124054417014122,0.11848181619891701,0.1124054417014122,0.1124054417014122,403200
1985-01-10,0.11544400453567505,0.12151959000978366,0.11544400453567503,0.11544400453567503,1062400
1985-01-11,0.11544400453567505,0.12455738274683796,0.11544400453567503,0.11544400453567503,188800
1985-01-14,0.11848180741071701,0.12455739340468784,0.11848180741071701,0.11848180741071701,131200
1985-01-15,0.12151961028575897,0.12759598482649323,0.12151961028575897,0.12151961028575897,320000
1985-01-16,0.12151961028575897,0.1245574035296798,0.12151961028575897,0.12151961028575897,134400
1985-01-17,0.12151961028575897,0.1245574035296798,0.12151961028575897,0.12151961028575897,441600
