Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
1980-03-17,1.042893648147583,1.0620646121282848,1.0390595935689373,1.0390595935689373,62775
1980-03-18,1.0505621433258057,1.0582305500398594,1.0428938353385515,1.0428938353385515,64125
1980-03-19,1.0658984184265137,1.0697326695656086,1.0582301136018417,1.0582301136018417,40500
1980-03-20,1.0582300424575806,1.0658983467667162,1.054395989029765,1.0658983467667162,18900
1980-03-21,1.0812339782714844,1.0812339782714844,1.0582290861336483,1.0582290861336483,97200
1980-03-24,1.0543960332870483,1.0735666961378059,1.0543960332870483,1.0735666961378059,90450
1980-03-25,1.0505621433258057,1.0582305500398594,1.0467280880589782,1.0543964947730322,72225
1980-03-26,1.0582300424575806,1.0658983467667162,1.0428933351125567,1.0505616394216926,31725
1980-03-27,1.0505621433258057,1.0543964947730322,1.019888911376789,1.0543964947730322,62100
1980-03-28,1.0390597581863403,1.0505621211981513,1.0198888898951952,1.0505621211981513,84375
1980-03-31,1.0697327852249146,1.0735668393250286,1.050561823636956,1.050561823636956,55350
1980-04-01,1.0582300424575806,1.088903358420876,1.0505616394216926,1.0697325976480365,126225
1980-04-02,1.096571683883667,1.096571683883667,1.0658983673286613,1.0658983673286613,58725
1980-04-03,1.1387470960617065,1.1502496468296965,1.119576145206152,1.119576145206152,311175
1980-04-07,1.1464163064956665,1.1655872725532117,1.134913746606498,1.1387479990540827,115425
1980-04-08,1.1272454261779785,1.1387479859346266,1.1272454261779785,1.1387479859346266,218025
1980-04-09,1.1119080781936646,1.1195763811707045,1.0889031692625448,1.1195763811707045,181575
1980-04-10,1.1349133253097534,1.1425818273582604,1.1119083127980127,1.1119083127980127,191700
1980-04-11,1.1349133253097534,1.157918535275006,1.131079271739012,1.1349133253097534,112050
1980-04-14,1.131079912185669,1.1349139679273519,1.1234116032486796,1.1349139679273519,18900
1980-04-15,1.1042402982711792,1.1234112622481172,1.1042402982711792,1.1234112622481172,63450
1980-04-16,1.1234122514724731,1.1234122514724731,1.111909583976173,1.111909583976173,30375
1980-04-17,1.1042402982711792,1.1157428569119856,1.1004062436932864,1.1157428569119856,43875
1980-04-18,1.096571683883667,1.1157425437530784,1.096571683883667,1.10423998834073,27675
1980-04-21,1.0697327852249146,1.0927378009129871,1.0582302280174933,1.0927378009129871,83700
1980-04-22,1.1042402982711792,1.1042402982711792,1.0582303598883,1.0697329185291062,122850
1980-04-23,1.1042402982711792,1.1042402982711792,1.0774012251384557,1.1042402982711792,132300
1980-04-24,1.096571683883667,1.10423998834073,1.0812349762427869,1.10423998834073,209250
1980-04-25,1.0812339782714844,1.0927366217937287,1.0773999283085083,1.0927366217937287,21600
1980-04-28,1.1042402982711792,1.111908604880529,1.092737937083937,1.092737937083937,141750
1980-04-29,1.1080741882324219,1.1119082415575137,1.100405884128739,1.1042399374538308,45225
1980-04-30,1.119577169418335,1.1234115210599325,1.096572244290406,1.108074805581175,85050
