Price,Close,High,Low,Open,Volume
Ticker,HAL,HAL,HAL,HAL,HAL
Date,,,,,
1972-06-01,1.2639490365982056,1.2639490365982056,1.2464605889999496,1.2464605889999496,158655
1972-06-02,1.273488998413086,1.2877978326737165,1.2560002365304226,1.263949673749815,705134
1972-06-05,1.2274266481399536,1.2688724295090315,1.2242386524683329,1.2688724295090315,284572
1972-06-06,1.2242392301559448,1.236991754837775,1.2210511564117021,1.2274272273319011,203985
1972-06-07,1.2194572687149048,1.227427570154057,1.2178634228183365,1.2242395720876886,85623
1972-06-08,1.2146748304367065,1.2274273564601323,1.2146748304367065,1.2194570564086018,191394
1972-06-09,1.2082985639572144,1.211486637724664,1.1891698916476545,1.211486637724664,292127
1972-06-12,1.2082985639572144,1.2226450107631688,1.2082985639572144,1.2082985639572144,128435
1972-06-13,1.2019224166870117,1.2146747117596193,1.1955460394458468,1.2082985642233155,720244
1972-06-14,1.2114856243133545,1.2146736954139732,1.200327260608854,1.2019214110114977,594327
1972-06-15,1.2194572687149048,1.222645343349581,1.2114869672757527,1.2114869672757527,251834
1972-06-16,1.2258318662643433,1.2290199360668626,1.2178615769057572,1.2194554203865373,279535
1972-06-19,1.2385855913162231,1.2401797429306765,1.2274271425613008,1.2274271425613008,516259
1972-06-20,1.2353962659835815,1.2417727128436733,1.2274258988289757,1.2385843362772202,375232
1972-06-21,1.2401796579360962,1.2449618827468665,1.2338035113249541,1.235397433125326,246797
1972-06-22,1.2465565204620361,1.2465565204620361,1.2258339172221306,1.240180370188982,209022
1972-06-23,1.2656848430633545,1.2784374462764356,1.2465561679486274,1.2465561679486274,498631
1972-06-26,1.2656848430633545,1.2720612978064916,1.257714542623477,1.2656848430633545,251834
1972-06-27,1.275248646736145,1.275248646736145,1.2624960507761793,1.2656841231979161,271980
1972-06-28,1.275248646736145,1.2800308702211323,1.2720605743144082,1.275248646736145,110807
1972-06-29,1.2816247940063477,1.2848131727071403,1.272060576723028,1.275248649150801,211540
1972-06-30,1.272060513496399,1.280030809022058,1.272060513496399,1.280030809022058,120880
1972-07-03,1.2624967098236084,1.2752493124406765,1.2561206382199583,1.272061238354704,128435
1972-07-05,1.2624967098236084,1.2688731642687319,1.2561206382199583,1.2624967098236084,118362
1972-07-06,1.2593071460723877,1.2816239445482858,1.2593071460723877,1.2624952163871137,236724
1972-07-07,1.2433675527572632,1.260902374546312,1.2369914070614119,1.2593081467016867,226650
1972-07-10,1.2561203241348267,1.2624963941441798,1.2433677247064672,1.2433677247064672,370195
1972-07-11,1.2465565204620361,1.2561210521448967,1.2465565204620361,1.2561210521448967,148582
1972-07-12,1.2242392301559448,1.2433679023262603,1.2226450018631072,1.2433679023262603,271980
1972-07-13,1.222644567489624,1.2242387952160743,1.2114861984966203,1.2242387952160743,269462
1972-07-14,1.2465565204620361,1.2497449018718427,1.2242397648013874,1.2242397648013874,742909
1972-07-17,1.2433675527572632,1.2481497768815493,1.2369914070614119,1.246555625605189,536406
1972-07-18,1.2433675527572632,1.2433675527572632,1.232209182937126,1.2433675527572632,186357
1972-07-19,1.249743938446045,1.268872604223906,1.246555559494155,1.246555559494155,339975
1972-07-20,1.2369911670684814,1.2449614624943486,1.2338030948390846,1.2449614624943486,312274
1972-07-21,1.2465565204620361,1.2465565204620361,1.2322100674951848,1.236992295052455,360122
1972-07-24,1.2465565204620361,1.2497449018718427,1.2322100674951848,1.2465565204620361,543961
1972-07-25,1.2624967098236084,1.2768434643361046,1.251338335670263,1.251338335670263,941858
1972-07-26,1.2577139139175415,1.2656842103732278,1.2561200690175323,1.2624961377319093,203985
1972-07-27,1.275248646736145,1.275248646736145,1.2624960507761793,1.2624960507761793,360122
1972-07-28,1.2816247940063477,1.2816247940063477,1.275248649150801,1.275248649150801,395379
1972-07-31,1.2816247940063477,1.2880011685666588,1.275248649150801,1.2816247940063477,138509
1972-08-01,1.2943780422210693,1.2943780422210693,1.2768435191431304,1.2816255156249086,193912
1972-08-02,1.3485764265060425,1.3517647310963103,1.3007547672479522,1.3007547672479522,904083
1972-08-03,1.3836441040039062,1.3995846887550953,1.3517630876379694,1.3517630876379694,523814
1972-08-04,1.3963969945907593,1.4027734449527007,1.3900210036382918,1.3900210036382918,496112
1972-08-07,1.386832356452942,1.3979907960177236,1.386832356452942,1.3963964925797834,188875
1972-08-08,1.4234955310821533,1.4234955310821535,1.3868323708144403,1.3868323708144403,307237
1972-08-09,1.4282786846160889,1.453783726757032,1.4234963839332981,1.4234963839332981,448264
1972-08-10,1.4458131790161133,1.453783474589563,1.43465458144948,1.43465458144948,246797
1972-08-11,1.4792885780334473,1.5047937726604312,1.4474073910227685,1.4474073910227685,400416
1972-08-14,1.4920406341552734,1.5031989230524658,1.4729118982599194,1.4792880414673906,314792
1972-08-15,1.482476830482483,1.4904472817494303,1.4665362342216923,1.4904472817494303,219095
1972-08-16,1.4665358066558838,1.4920409982556404,1.4665358066558838,1.4824763982692242,196430
1972-08-17,1.4665358066558838,1.4761004066423,1.4617536597991831,1.4665358066558838,433154
1972-08-18,1.4665358066558838,1.4745061024625539,1.4601596618924522,1.4665358066558838,236724
1972-08-21,1.4458131790161133,1.4585654681698292,1.4426248770229297,1.4585654681698292,183839
1972-08-22,1.4601597785949707,1.4649420789704017,1.4442191857075866,1.4458133368782369,304719
1972-08-23,1.463347315788269,1.4665353105232244,1.4569711731819028,1.4601591679168582,440709
1972-08-24,1.4458131790161133,1.460159619166421,1.4426248770229297,1.460159619166421,55403
1972-08-25,1.3740801811218262,1.3995850622758863,1.3692980350475001,1.3995850622758863,594327
1972-08-28,1.3661105632781982,1.3756747070276598,1.3453876647975582,1.3740808617287343,345012
1972-08-29,1.3549528121948242,1.3661111119982348,1.3469825105428912,1.3661111119982348,236724
1972-08-30,1.3852380514144897,1.3963963365964074,1.358139030680363,1.358139030680363,355085
1972-08-31,1.4282786846160889,1.428278684616089,1.3772687534707329,1.3852390504266783,516259
1972-09-01,1.441227912902832,1.4572060320517588,1.4268473907729653,1.431640949315262,352567
1972-09-05,1.4220539331436157,1.441228015176426,1.4172608347522575,1.441228015176426,307237
1972-09-06,1.4204556941986084,1.4252492509151695,1.4124666376669597,1.4220532906091874,601882
1972-09-07,1.4220539331436157,1.4284453961525754,1.4172608347522575,1.420456336011186,345012
1972-09-08,1.4076735973358154,1.4188581565658531,1.4060758470163826,1.4188581565658531,375232
1972-09-11,1.4092707633972168,1.414063858349319,1.407672860417284,1.407672860417284,282054
1972-09-12,1.3837045431137085,1.4092697443306161,1.3757154944818313,1.4092697443306161,707653
1972-09-13,1.38690185546875,1.3932933169299615,1.367728085073104,1.3837062014866428,382787
1972-09-14,1.3932933807373047,1.402880036128663,1.3805107642234824,1.3869019189833893,425599
1972-09-15,1.3932933807373047,1.4012824393099415,1.3884998227961192,1.3932933807373047,423081
1972-09-18,1.3900967836380005,1.3932924355986886,1.3821077304847305,1.3932924355986886,141027
1972-09-19,1.3853038549423218,1.3916950082548447,1.3805104515836872,1.3900974117979257,317310
1972-09-20,1.3725210428237915,1.3741189458648513,1.3613363355240928,1.3741189458648513,367677
1972-09-21,1.3629341125488281,1.3725212250743541,1.3629341125488281,1.3725212250743541,511222
1972-09-22,1.3900967836380005,1.3964879340624767,1.3677272199131842,1.3677272199131842,334939
1972-09-25,1.3932933807373047,1.4188581532739366,1.3932933807373047,1.3932933807373047,367677
1972-09-26,1.4028795957565308,1.4092710555041292,1.3964884430028441,1.3964884430028441,244279
1972-09-27,1.441227912902832,1.442825509921892,1.4108692716240385,1.4108692716240385,647213
1972-09-28,1.4891602993011475,1.4891602993011472,1.4412261538560223,1.4412261538560223,856234
1972-09-29,1.5163236856460571,1.5434868032414177,1.5051389808693054,1.5051389808693054,632102
1972-10-02,1.5051392316818237,1.5307044508566876,1.4891611231944548,1.5163239383223663,1030000
1972-10-03,1.5354984998703003,1.5354984998703003,1.5083358267910538,1.5083358267910538,294645
1972-10-04,1.5402919054031372,1.5658571379283195,1.5370964048344906,1.5370964048344906,418044
1972-10-05,1.508336067199707,1.5498789585016457,1.508336067199707,1.5402919957424197,410489
1972-10-06,1.4875640869140625,1.5083357585601944,1.4572056079673916,1.5083357585601944,760538
1972-10-09,1.5003459453582764,1.5083351528966755,1.5003459453582764,1.5003459453582764,178802
1972-10-10,1.5339008569717407,1.5530746291961632,1.514727084747318,1.514727084747318,536406
1972-10-11,1.5339008569717407,1.551477032298228,1.514727084747318,1.5339008569717407,322347
1972-10-12,1.530704379081726,1.5338998778318256,1.503541565227483,1.5338998778318256,302200
1972-10-13,1.527509093284607,1.5339002458149595,1.5163242309883516,1.5307047462982586,299682
1972-10-16,1.5163236856460571,1.5323017914708752,1.5147259364623336,1.5275085439197043,324865
1972-10-17,1.5163236856460571,1.5243127385584663,1.501943482501858,1.5163236856460571,561589
1972-10-18,1.5546715259552002,1.557867024675016,1.516323852851378,1.516323852851378,591809
1972-10-19,1.5546715259552002,1.5690517306851073,1.5482800680248323,1.5546715259552004,652249
1972-10-20,1.5674543380737305,1.5770412978447084,1.553074128662707,1.5546720320396843,1354865
1972-10-23,1.5946180820465088,1.6137917019837413,1.59142212056392,1.59142212056392,463374
1972-10-24,1.5978118181228638,1.6073984640052161,1.5786380658676034,1.5946163206610302,380269
1972-10-25,1.5850294828414917,1.5914206323448705,1.5706492813362314,1.5914206323448705,113325
1972-10-26,1.559465765953064,1.597813148905403,1.5594657659530637,1.5850305344243103,256870
1972-10-27,1.5722469091415405,1.5786383657699823,1.559464763369062,1.559464763369062,425599
1972-10-30,1.5866283178329468,1.5946173737572615,1.5818347614807955,1.5818347614807955,259389
1972-10-31,1.6297694444656372,1.629769444465637,1.5978130634686267,1.5978130634686267,564107
1972-11-01,1.6617252826690674,1.6649207818728764,1.6345621579642713,1.6345621579642713,521296
1972-11-02,1.669714331626892,1.6808993483408816,1.658529775403792,1.6617255821774823,443227
1972-11-03,1.7128560543060303,1.716051708478645,1.6745083577316568,1.6745083577316568,413007
1972-11-06,1.724039912223816,1.7352244660361265,1.7000725945629116,1.7128552049145753,491076
1972-11-08,1.7304322719573975,1.7384213322560695,1.7288342143024034,1.7288342143024034,982151
1972-11-09,1.7352241277694702,1.738419779734422,1.7272350746055412,1.7304307265704928,780684
1972-11-10,1.7352241277694702,1.7480067356292772,1.7272350746055412,1.7352241277694704,649731
1972-11-13,1.7400187253952026,1.7432142257785683,1.7320296674428035,1.7352251678261694,481002
1972-11-14,1.709659218788147,1.7432133371823364,1.709659218788147,1.7400178384278637,1254132
1972-11-15,1.6713122129440308,1.7000729385578257,1.6681167132064636,1.7000729385578257,883936
1972-11-16,1.6601277589797974,1.6777034691083481,1.6521387021505658,1.6713123157431453,594327
1972-11-17,1.6441502571105957,1.6553348180357252,1.5930200901815839,1.6553348180357252,1070293
1972-11-20,1.6409536600112915,1.6585295200821373,1.6345622009448046,1.6441493127960651,506186
1972-11-21,1.6441502571105957,1.658530472655917,1.6377591013672401,1.640954602490404,312274
1972-11-22,1.6617252826690674,1.6681164345736208,1.6489426718660893,1.6489426718660893,289609
1972-11-24,1.6617252826690674,1.6681164345736208,1.642551212967665,1.6617252826690674,342494
1972-11-27,1.6505404710769653,1.6617254871513374,1.6505404710769653,1.6617254871513374,224132
1972-11-28,1.6361596584320068,1.6537358207093742,1.6361596584320068,1.65053986180123,241760
1972-11-29,1.6361596584320068,1.6473443633837788,1.6313662573089323,1.6361596584320068,239242
1972-11-30,1.634560465812683,1.6425495125455487,1.6265714190798177,1.636158367257322,146064
1972-12-01,1.6713122129440308,1.6745078661785593,1.6313669312548282,1.6345624309923954,614474
1972-12-04,1.7099026441574097,1.7099026441574097,1.6842863653580868,1.6842863653580868,224132
1972-12-05,1.7419240474700928,1.7499292047888224,1.7355200138988987,1.7355200138988987,498631
1972-12-06,1.7771481275558472,1.7899563582855778,1.7611376468856421,1.7611376468856421,402934
1972-12-07,1.7771481275558472,1.7771481275558472,1.7675419929601575,1.7771481275558472,254352
1972-12-08,1.7819515466690063,1.7835523643424305,1.7771484784228793,1.7771484784228793,249315
1972-12-11,1.7515308856964111,1.7819504009002085,1.7323181636460192,1.7819504009002085,440709
1972-12-12,1.7659401893615723,1.7771474446206934,1.7563339046510222,1.7563339046510222,277017
1972-12-13,1.7531312704086304,1.7611364283015027,1.7419241724036707,1.7611364283015027,367677
1972-12-14,1.7579350471496582,1.7627382664576943,1.743525850644677,1.753131827841622,163692
1972-12-15,1.7419240474700928,1.7483280810412871,1.7163076055726845,1.7483280810412871,1251613
1972-12-18,1.725914478302002,1.7355209181799514,1.725914478302002,1.7355209181799514,224132
1972-12-19,1.733919620513916,1.7419247812045835,1.7099039846355322,1.7259143060168676,249315
1972-12-20,1.725914478302002,1.7355209181799514,1.7099041553224759,1.7339197935981612,377750
1972-12-21,1.7419240474700928,1.7547322684187971,1.7355200138988987,1.7355200138988987,433154
1972-12-22,1.7659401893615723,1.7835513268149783,1.7515309930053087,1.7515309930053087,274499
1972-12-26,1.7611366510391235,1.7739450283327047,1.7611366510391238,1.7659398694273898,151100
1972-12-27,1.7707430124282837,1.7739449528090137,1.7675409182412138,1.7675409182412138,55403
1972-12-29,1.7963591814041138,1.8059656171133485,1.781949989259249,1.781949989259249,440709
1973-01-02,1.821975588798523,1.8315815612732769,1.7995609352613633,1.7995609352613633,342494
1973-01-03,1.8379859924316406,1.8571983997473713,1.8251776183502815,1.8251776183502815,453301
1973-01-04,1.876410961151123,1.876410961151123,1.8395871103343684,1.8395871103343684,370195
1973-01-05,1.9596641063690186,1.9820784492446533,1.9340473629539408,1.9340473629539408,649731
1973-01-08,1.9404520988464355,1.9916852885256422,1.9404520988464355,1.9596645065245604,601882
1973-01-09,1.921240210533142,1.9260429673023054,1.8860171744430474,1.9260429673023054,536406
1973-01-10,1.9516595602035522,1.956462777996437,1.9260428087917056,1.9260428087917056,249315
1973-01-11,2.0493228435516357,2.1133641151223475,2.0397164067258737,2.0397164067258737,1176063
1973-01-12,1.9852813482284546,2.074939371358744,1.9788773135808209,2.0493227713491837,883936
1973-01-15,2.0397164821624756,2.0397164821624756,1.9980897156245327,1.9980897156245327,667359
1973-01-16,2.0365138053894043,2.04772090123275,2.007695427101117,2.0397157448839045,690024
1973-01-17,2.017303466796875,2.028510727932127,2.0141015240209073,2.028510727932127,662323
1973-01-18,2.0365138053894043,2.0429181457972967,1.9900838370435818,2.0173013993909157,586772
1973-01-19,2.0397164821624756,2.0605300192377993,2.0397164821624756,2.0397164821624756,697579
1973-01-22,2.038116455078125,2.0493237131197275,2.038116455078125,2.0397172722177648,186357
1973-01-23,2.0397164821624756,2.0429188842334116,2.038115665642889,2.038115665642889,168729
1973-01-24,2.022106409072876,2.0477227167721397,2.0173031879599286,2.039717553325805,418044
1973-01-26,1.9980883598327637,2.020502698218549,1.9788761137324473,2.020502698218549,732836
1973-01-29,1.9852813482284546,2.0060947299943623,1.9676700606895345,1.9980895713300637,375232
1973-01-30,1.898826241493225,1.9788780101197154,1.8972252707193815,1.9788780101197154,395379
1973-01-31,1.8251783847808838,1.8924219155260618,1.8251783847808838,1.8924219155260618,1143325
1973-02-01,1.84919273853302,1.8620009553149812,1.834783244718132,1.834783244718132,727799
1973-02-02,1.8636029958724976,1.868406060700592,1.8331833289506427,1.8491938013882143,473447
1973-02-05,1.8587994575500488,1.8940221832421726,1.8507942996112177,1.86360267535841,413007
1973-02-06,1.8732091188430786,1.8860171880830636,1.844390424730919,1.8587996179806578,1040073
1973-02-07,1.8844155073165894,1.9084309721900874,1.8796122912968733,1.8796122912968733,564107
1973-02-08,1.8700071573257446,1.8940223253311945,1.8700071573257449,1.8844163504128182,440709
1973-02-09,1.9020277261734009,1.9052299745646988,1.873209336328026,1.873209336328026,277017
1973-02-12,1.9772757291793823,1.9820789466782913,1.9468562232554256,1.9468562232554256,468411
1973-02-13,1.9804785251617432,2.0685354418459005,1.967670453310803,1.977276430295822,883936
1973-02-14,1.958062767982483,1.9948866018885179,1.95325955221647,1.9804771083967407,614474
1973-02-15,1.9148342609405518,1.9660672635541632,1.914834260940552,1.9580621117022305,312274
1973-02-16,1.9020277261734009,1.913235287930226,1.8764112771066062,1.913235287930226,395379
1973-02-20,1.90523099899292,1.94685778956046,1.8956247100728743,1.9020287488797967,317310
1973-02-21,1.8732091188430786,1.9164370062049771,1.8732091188430786,1.9052297533620641,256870
1973-02-22,1.8443907499313354,1.8764113900961557,1.8443907499313354,1.8732094491247682,433154
1973-02-23,1.8395870923995972,1.8459914342350143,1.8379862761018229,1.8443903103245771,357604
1973-02-26,1.7547317743301392,1.8491928194221188,1.7371203409040843,1.8395863872544695,604401
1973-02-27,1.7163081169128418,1.7707432644206083,1.7163081169128418,1.7547327912068285,964523
1973-02-28,1.8059651851654053,1.8091671245608765,1.7227113771447224,1.7227113771447224,763056
1973-03-01,1.7803490161895752,1.8123696509658078,1.7675409468466927,1.805965770100709,820978
1973-03-02,1.8139700889587402,1.8219752439465535,1.7419235402621505,1.7803481919198911,725281
1973-03-05,1.8223778009414673,1.8448367200049063,1.7967104428530938,1.8175652194596166,1541222
1973-03-06,1.8271881341934204,1.851251168135416,1.8159586875316374,1.8223757123381312,1213838
1973-03-07,1.7886874675750732,1.8287925262800928,1.769437008574477,1.827188231465332,737873
1973-03-08,1.8336055278778076,1.8416265408054435,1.8127507709771895,1.8127507709771895,435672
1973-03-09,1.8255854845046997,1.8320022057881067,1.7967096993407363,1.8320022057881067,279535
1973-03-12,1.8352104425430298,1.8448359095001101,1.820772704440511,1.8255854379190513,118362
1973-03-13,1.8737114667892456,1.8737114667892456,1.8400229529674414,1.8400229529674414,196430
1973-03-14,1.8576691150665283,1.873711299768598,1.8480438042452862,1.873711299768598,435672
1973-03-15,1.8544608354568481,1.86569044368972,1.8512523979776032,1.8576694270471208,317310
1973-03-16,1.8175634145736694,1.852855900579423,1.8175634145736697,1.852855900579423,231687
1973-03-19,1.7582075595855713,1.7935000420334628,1.754999278181072,1.7935000420334628,730318
1973-03-20,1.7501871585845947,1.758208173116662,1.7341451295204595,1.758208173116662,438191
1973-03-21,1.6555392742156982,1.745374737513364,1.6555392742156982,1.745374737513364,851198
1973-03-22,1.6234550476074219,1.637892781123123,1.6074130187382085,1.637892781123123,1027481
1973-03-23,1.6715811491012573,1.6940400513625566,1.6202466254404202,1.6234550620650323,1080366
1973-03-26,1.7389581203460693,1.7421664033476112,1.6940403089923655,1.6940403089923655,402934
1973-03-27,1.7453742027282715,1.7614162283185197,1.7181027284026584,1.7389574849587441,380269
1973-03-28,1.7983131408691406,1.8063341542459068,1.7341448797440462,1.7453743292937118,337457
1973-03-29,1.7935009002685547,1.8255851166650474,1.7902926173288114,1.798313632900183,672396
1973-03-30,1.7598119974136353,1.7935003448472013,1.759811997413635,1.7935003448472013,198949
1973-04-02,1.740561842918396,1.753395589416015,1.735749110926296,1.753395589416015,327384
1973-04-03,1.755000352859497,1.755000352859497,1.7325412904986122,1.7405623071434144,181320
1973-04-04,1.7389581203460693,1.7582084347993598,1.7373538247342886,1.755000151797818,302200
1973-04-05,1.694040060043335,1.7164988083087334,1.6812063134791218,1.7164988083087334,259389
1973-04-06,1.7197085618972778,1.7325420089172665,1.6956455019848438,1.6956455019848438,350049
1973-04-09,1.7453742027282715,1.7582077923782793,1.7068732796672939,1.7197070234282554,453301
1973-04-10,1.8352104425430298,1.8352104425430298,1.7806676195262356,1.7806676195262356,486039
1973-04-11,1.8416271209716797,1.8608775888846556,1.8095430591537212,1.8352100928526816,324865
1973-04-12,1.8480451107025146,1.8608788675368682,1.8320030687706834,1.8416283863964484,198949
1973-04-13,1.8143569231033325,1.8576704680680745,1.8127526264091638,1.848045150236402,269462
1973-04-16,1.7983131408691406,1.820771885857507,1.7983131408691406,1.814355167622673,183839
1973-04-17,1.7582075595855713,1.7758537237540504,1.7582075595855713,1.7758537237540504,289609
