Price,Close,High,Low,Open,Volume
Ticker,ROP,ROP,ROP,ROP,ROP
Date,,,,,
1992-02-13,1.6383354663848877,1.6758545992028622,1.6008163335669132,1.6008163335669132,18506400
1992-02-14,1.8009185791015625,1.8259313371446397,1.6508420308430989,1.6508420308430989,3128000
1992-02-18,1.6508426666259766,1.8259320403590347,1.6508426666259766,1.7759065050067324,2584800
1992-02-19,1.7258802652359009,1.7258802652359009,1.625829235367153,1.6758547503015269,2454400
1992-02-20,1.7759053707122803,1.8259308741126261,1.7008671156117614,1.7008671156117614,1304000
1992-02-21,1.825931191444397,1.825931191444397,1.77590567935003,1.77590567935003,616800
1992-02-24,1.8509447574615479,1.8509447574615479,1.775906456483377,1.775906456483377,772800
1992-02-25,1.825931191444397,1.8509439474915805,1.8009184353972136,1.8134248134208053,517600
1992-02-26,1.8759572505950928,1.8759572505950928,1.800918960571289,1.8509444872538248,851200
1992-02-27,1.925982117652893,1.9509948724276058,1.8259310985540413,1.8259310985540413,555200
1992-02-28,2.026034355163574,2.076059894797243,1.900970506079403,1.9509960457130715,1108800
1992-03-02,2.051046848297119,2.088565997961091,1.9760085489691759,2.076059614739767,873600
1992-03-03,1.976008653640747,2.0510469569435603,1.9509958858731429,2.038540573059758,512000
1992-03-04,1.9509955644607544,2.0260338554015527,1.9509955644607544,1.976008328107687,163200
1992-03-05,1.8759572505950928,2.0260338306427004,1.8759572505950928,2.0260338306427004,707200
1992-03-06,1.8759572505950928,1.9509955406188964,1.8759572505950928,1.9134763956069947,765600
1992-03-09,1.9134761095046997,1.9509952489067526,1.8759569701026468,1.8759569701026468,766400
1992-03-10,1.9509955644607544,1.9509955644607544,1.8759572735199561,1.8759572735199561,93600
1992-03-11,1.9635019302368164,2.0260338388430843,1.9509955485155628,2.001021075400577,222400
1992-03-12,1.9509955644607544,2.0260338554015527,1.9509955644607544,1.9509955644607544,89600
1992-03-13,2.026034355163574,2.0510471249804083,1.9509960457130715,1.9509960457130715,211200
1992-03-16,2.051046848297119,2.051046848297119,2.0010213154118235,2.0010213154118235,94400
1992-03-17,1.976008653640747,2.0510469569435603,1.9760086536407473,1.9760086536407473,150400
1992-03-18,1.976008653640747,1.9760086536407473,1.9760086536407473,1.9760086536407473,52000
1992-03-19,1.9509955644607544,2.0510466190484853,1.9509955644607544,2.0510466190484853,68800
1992-03-20,2.026034355163574,2.026034355163574,1.9509960457130715,1.9509960457130715,124800
1992-03-23,1.9885149002075195,2.0135276662478656,1.9509957511470004,1.9509957511470004,314400
1992-03-24,1.9509955644607544,2.0135274735780864,1.9509955644607544,1.976008328107687,437600
1992-03-25,1.976008653640747,2.026034189175956,1.9509958858731429,2.026034189175956,79200
1992-03-26,1.925982117652893,1.9384884950402494,1.925982117652893,1.925982117652893,47200
1992-03-27,2.001021385192871,2.001021385192871,1.9509958505630491,2.001021385192871,79200
1992-03-30,1.976008653640747,2.0010214214083515,1.9509958858731429,1.9509958858731429,46400
1992-03-31,2.001021385192871,2.001021385192871,1.9509958505630491,1.9509958505630491,107200
1992-04-01,1.9509955644607544,2.0010210917546196,1.9259828008138216,1.9509955644607544,356000
1992-04-02,1.976008653640747,2.0010214214083515,1.9509958858731429,2.0010214214083515,51200
1992-04-03,1.976008653640747,2.0010214214083515,1.9509958858731429,1.9509958858731429,116800
1992-04-06,1.9509955644607544,2.0010210917546196,1.9509955644607544,1.9509955644607544,71200
1992-04-07,2.001021385192871,2.0510469198226926,1.9509958505630491,1.9509958505630491,116000
1992-04-08,2.001021385192871,2.001021385192871,1.9509958505630491,1.9509958505630491,247200
1992-04-09,1.976008653640747,2.026034189175956,1.9509958858731429,1.9509958858731429,36000
1992-04-10,1.976008653640747,2.026034189175956,1.9760086536407473,1.9760086536407473,87200
1992-04-13,1.976008653640747,2.026034189175956,1.9760086536407473,1.9760086536407473,16000
1992-04-14,1.976008653640747,2.026034189175956,1.9760086536407473,2.026034189175956,25600
1992-04-15,1.9509955644607544,2.0010210917546196,1.9509955644607544,1.976008328107687,84800
1992-04-16,1.9509955644607544,2.0010210917546196,1.9509955644607544,1.976008328107687,62400
1992-04-20,1.904876947402954,1.9299411177635193,1.904876947402954,1.9299411177635193,59200
1992-04-21,1.904876947402954,1.904876947402954,1.904876947402954,1.904876947402954,7200
1992-04-22,1.9800699949264526,1.9800699949264526,1.9048774634735495,1.9048774634735495,7200
1992-04-23,1.904876947402954,1.9424732029438019,1.904876947402954,1.904876947402954,179200
1992-04-24,1.9299407005310059,1.955004865472967,1.8798123706470837,1.904876535589045,252800
1992-04-27,1.879813313484192,1.9550058460235595,1.879813313484192,1.879813313484192,62400
1992-04-28,1.804620385169983,1.8798129012187321,1.804620385169983,1.8547487292024822,99200
1992-04-29,1.8296844959259033,1.8798128382800376,1.8046203247488362,1.8798128382800376,552000
1992-04-30,1.804620385169983,1.8798129012187321,1.804620385169983,1.8798129012187321,128000
1992-05-01,1.8547492027282715,1.8547492027282715,1.8547492027282715,1.8547492027282715,6400
1992-05-04,1.8547492027282715,1.8547492027282715,1.8046208458977777,1.8046208458977777,38400
1992-05-05,1.804620385169983,1.804620385169983,1.7670241271456082,1.804620385169983,55200
1992-05-06,1.7544922828674316,1.8046206338065012,1.7544922828674316,1.7544922828674316,461600
1992-05-07,1.7043633460998535,1.7544916798086727,1.7043633460998535,1.7544916798086727,28800
