Price,Close,High,Low,Open,Volume
Ticker,ABT,ABT,ABT,ABT,ABT
Date,,,,,
1980-03-17,0.1808524876832962,0.18464692169202182,0.1795878124792437,0.1795878124792437,7513463
1980-03-18,0.18211710453033447,0.18464684073125623,0.17832303759262164,0.18085240838624794,5303621
1980-03-19,0.1846468299627304,0.1859115260330604,0.18148493932508664,0.1821170939093418,2523497
1980-03-20,0.18022030591964722,0.1852790704654184,0.18022030591964722,0.18464689416680197,4654925
1980-03-21,0.18211710453033447,0.18274962455875207,0.1802202537651258,0.1802202537651258,1333034
1980-03-24,0.17642617225646973,0.17832302286501855,0.17452895624065562,0.17832302286501855,4106029
1980-03-25,0.17579370737075806,0.18022030637640835,0.1745290216047482,0.1764262383311023,8575613
1980-03-26,0.17579370737075806,0.17895562061039852,0.17579370737075806,0.17579370737075806,3728217
1980-03-27,0.1770583838224411,0.1770583838224411,0.17263215072570734,0.17579368745245116,4277113
1980-03-28,0.18274962902069092,0.18338217055909917,0.17705835651879157,0.17705835651879157,2644682
1980-03-31,0.1852790266275406,0.185911546689348,0.18274963420584447,0.18274963420584447,4056129
1980-04-01,0.18591153621673584,0.18844090700140165,0.1846468400771296,0.18527901619055898,7584748
1980-04-02,0.18717624247074127,0.18780839712378355,0.18464685005484854,0.1859115462627949,4932938
1980-04-03,0.18717624247074127,0.18717624247074127,0.1859115462627949,0.18717624247074127,3279120
1980-04-07,0.18717624247074127,0.18717624247074127,0.18401432999449238,0.18717624247074127,2701710
1980-04-08,0.1865437626838684,0.1865437626838684,0.18211715304399936,0.1865437626838684,5004223
1980-04-09,0.1890731304883957,0.1890731304883957,0.18527906261349403,0.1865437590699786,1632432
1980-04-10,0.19729381799697876,0.19729381799697876,0.19160253257012264,0.19160253257012264,3079522
1980-04-11,0.1998230367898941,0.20298492613740218,0.1985583412355938,0.1985583412355938,4220085
1980-04-14,0.19476452469825745,0.1966613770003464,0.19286730698857701,0.1966613770003464,4597897
1980-04-15,0.19666126370429993,0.19666126370429993,0.19413189231847275,0.19476441249498208,2423698
1980-04-16,0.19349965453147888,0.19982311322732768,0.19349965453147888,0.19666120117577088,4904423
1980-04-17,0.19160239398479462,0.19286708972892633,0.19097023956358872,0.19286708972892633,2644682
1980-04-18,0.19033774733543396,0.1934996376160382,0.19033774733543396,0.19160242176841183,2388055
1980-04-21,0.19349965453147888,0.19349965453147888,0.19097028394986637,0.19097028394986637,2530625
1980-04-22,0.1998230367898941,0.19982303678989408,0.19539643039354895,0.19539643039354895,2067272
1980-04-23,0.1985584795475006,0.2004556961568087,0.1966612629381925,0.1998231759827634,4776110
1980-04-24,0.20108792185783386,0.20298513913639096,0.1979260291924477,0.19855854958961647,2587654
1980-04-25,0.1985584795475006,0.20108785092347445,0.1972937831122378,0.20108785092347445,6465570
1980-04-28,0.2004556804895401,0.20172037682595642,0.19919098415312378,0.19919098415312378,3100907
1980-04-29,0.20108792185783386,0.20172046374956193,0.19855854958961647,0.20045576686817357,1525504
1980-04-30,0.20298509299755096,0.20298509299755096,0.2010878761502343,0.2010878761502343,4298499
1980-05-01,0.20424975454807281,0.20614660566251883,0.20172038328875327,0.20298505817113768,5339263
1980-05-02,0.20488189160823822,0.20488189160823822,0.20298504065745376,0.2042497369252701,3464462
1980-05-05,0.20424975454807281,0.20551445092500797,0.20361723440319926,0.20488190928558367,1860544
1980-05-06,0.20614664256572723,0.20741133916906124,0.20298509450838356,0.20424979111171757,3243478
1980-05-07,0.20677922666072845,0.20867610019489563,0.20361733371437146,0.20614670620735293,3264863
1980-05-08,0.20235244929790497,0.2093084267828171,0.20235244929790497,0.20677903513804513,3892173
1980-05-09,0.20361725986003876,0.20361725986003876,0.19982319174943827,0.20235256332498744,1055021
1980-05-12,0.20424975454807281,0.20614660566251883,0.20108784164932894,0.20361723440319926,1055021
1980-05-13,0.20235244929790497,0.2055143608102005,0.20235244929790497,0.20424966498781452,1603918
1980-05-14,0.20424975454807281,0.20551445092500797,0.20298505817113768,0.20298505817113768,3550004
1980-05-15,0.2074112743139267,0.20994064523513475,0.2036172071848407,0.2042497272451627,4391170
1980-05-16,0.20551447570323944,0.20804384726751735,0.20488193398755156,0.20741132704638282,3386048
1980-05-19,0.20424975454807281,0.20551445092500797,0.20361723440319926,0.20551445092500797,2708839
1980-05-20,0.20424975454807281,0.20488190928558367,0.20298505817113768,0.20424975454807284,1632432
1980-05-21,0.20488189160823822,0.20488189160823822,0.20361721683497078,0.2042497369252701,2395184
